meal,parking,room_type,lead_time,market,repeated,canceled_book,price,special_requests,num of people,nights,output
Meal Plan 1,0,Room_Type 1,221,Offline,0,0,60,0,1,3,Not_Canceled
Not Selected,0,Room_Type 1,87,Online,0,0,78,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,31,Online,0,0,112,3,3,6,Not_Canceled
Not Selected,0,Room_Type 1,43,Online,0,0,73,1,2,3,Not_Canceled
Not Selected,0,Room_Type 1,167,Online,0,0,80,0,2,4,Canceled
Not Selected,0,Room_Type 1,8,Online,0,0,78,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,3,Online,0,0,131,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,107,Online,0,0,76,1,2,3,Canceled
Meal Plan 1,0,Room_Type 1,14,Online,0,0,135,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,48,Online,0,0,98,2,2,3,Not_Canceled
Not Selected,0,Room_Type 1,10,Online,0,0,129,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,113,Online,0,0,115,2,3,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,32,Offline,0,0,73,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,83,Online,0,0,115,0,2,5,Canceled
Meal Plan 1,1,Room_Type 1,109,Online,0,0,138,0,2,10,Not_Canceled
Meal Plan 1,0,Room_Type 1,106,Online,0,0,82,0,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 4,123,Online,0,0,137,2,3,9,Canceled
Meal Plan 1,0,Room_Type 1,142,Offline,0,0,72,2,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,164,Offline,0,0,100,0,1,2,Canceled
Not Selected,0,Room_Type 1,55,Offline,0,0,72,0,2,5,Not_Canceled
Not Selected,0,Room_Type 1,23,Online,0,0,119,1,2,2,Canceled
Meal Plan 1,0,Room_Type 1,3,Online,0,0,109,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,61,Offline,0,0,89,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,203,Offline,0,0,72,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,121,Offline,0,0,90,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,30,Offline,0,0,85,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,167,Online,0,0,114,1,2,7,Canceled
Meal Plan 1,0,Room_Type 1,87,Offline,0,0,75,0,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,123,Offline,0,0,63,1,2,6,Not_Canceled
Not Selected,0,Room_Type 1,1,Online,0,0,65,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,16,Online,0,0,89,1,3,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,210,Offline,0,0,72,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,181,Offline,0,0,120,0,1,2,Canceled
Meal Plan 1,0,Room_Type 1,90,Online,0,0,90,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,40,Online,0,0,94,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,112,Online,0,0,105,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,103,Offline,0,0,115,0,1,2,Canceled
Meal Plan 1,0,Room_Type 4,168,Online,0,0,99,1,3,4,Not_Canceled
Not Selected,0,Room_Type 1,15,Online,0,0,85,2,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,114,Offline,0,0,75,0,1,3,Canceled
Meal Plan 1,0,Room_Type 1,204,Online,0,0,98,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,106,Online,0,0,118,1,2,3,Canceled
Not Selected,0,Room_Type 1,102,Online,0,0,108,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,0,Online,0,0,106,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,97,Online,0,0,90,1,2,3,Canceled
Meal Plan 1,0,Room_Type 1,56,Offline,0,0,120,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,48,Online,0,0,73,1,2,4,Canceled
Meal Plan 1,0,Room_Type 4,33,Online,0,0,140,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,7,Offline,0,0,113,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,41,Offline,0,0,70,0,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,16,Offline,0,0,80,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,81,0,1,1,Not_Canceled
Not Selected,0,Room_Type 1,53,Online,0,0,103,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,40,Online,0,0,104,1,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,123,Online,0,0,70,0,2,7,Not_Canceled
Meal Plan 1,0,Room_Type 1,18,Online,0,0,93,1,2,5,Not_Canceled
Not Selected,0,Room_Type 1,22,Online,0,0,139,2,1,2,Not_Canceled
Not Selected,0,Room_Type 1,33,Online,0,0,89,1,2,1,Not_Canceled
Not Selected,0,Room_Type 1,21,Online,0,0,123,1,1,1,Not_Canceled
Meal Plan 1,1,Room_Type 1,145,Online,0,0,105,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,116,Offline,0,0,70,0,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,57,Online,0,0,94,2,3,3,Not_Canceled
Meal Plan 2,0,Room_Type 1,124,Offline,0,0,94,0,2,3,Canceled
Meal Plan 1,0,Room_Type 4,42,Online,0,0,118,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,134,Offline,0,0,65,0,2,4,Not_Canceled
Meal Plan 1,1,Room_Type 4,50,Online,0,0,149,1,2,5,Not_Canceled
Not Selected,0,Room_Type 1,45,Online,0,0,101,0,2,4,Not_Canceled
Not Selected,0,Room_Type 1,165,Online,0,0,94,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,132,Offline,0,0,72,0,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,71,Offline,0,0,120,0,1,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,159,Offline,0,0,144,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,6,Online,0,0,83,1,1,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,107,Offline,0,0,130,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,62,Online,0,0,106,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,134,Online,0,0,80,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 4,63,Online,0,0,132,0,1,2,Canceled
Meal Plan 1,0,Room_Type 1,164,Online,0,0,99,0,2,6,Canceled
Meal Plan 1,0,Room_Type 4,106,Online,0,0,140,2,3,1,Canceled
Meal Plan 1,0,Room_Type 1,132,Offline,0,0,72,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,0,Online,0,0,124,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,4,Online,0,0,62,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,1,Offline,0,0,60,0,1,3,Canceled
Meal Plan 2,0,Room_Type 1,131,Offline,0,0,94,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,30,Online,0,0,113,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,116,Offline,0,0,61,0,1,4,Canceled
Meal Plan 1,0,Room_Type 1,118,Offline,0,0,110,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,181,Offline,0,0,120,0,1,1,Canceled
Meal Plan 1,0,Room_Type 1,29,Online,0,0,145,1,2,3,Not_Canceled
Meal Plan 1,1,Room_Type 2,42,Online,0,0,91,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,116,Online,0,0,137,1,3,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,17,Corporate,0,0,65,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,49,Offline,0,0,112,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,33,Online,0,0,80,1,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,126,Online,0,0,76,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,115,Offline,0,0,64,0,1,8,Canceled
Meal Plan 1,0,Room_Type 1,53,Online,0,0,99,2,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 4,3,Online,0,0,131,0,2,1,Not_Canceled
Not Selected,0,Room_Type 1,13,Online,0,0,85,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,4,Online,0,0,82,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,55,Online,0,0,79,2,3,5,Canceled
Meal Plan 1,0,Room_Type 5,134,Online,0,0,101,0,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 4,50,Online,0,0,150,2,3,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,12,Online,0,0,104,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,106,Online,0,0,151,2,3,3,Canceled
Meal Plan 1,0,Room_Type 4,71,Online,0,0,107,0,2,4,Not_Canceled
Meal Plan 1,1,Room_Type 1,46,Online,0,0,102,2,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,28,Online,0,0,84,0,2,4,Not_Canceled
Not Selected,1,Room_Type 1,4,Online,0,0,98,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,179,Online,0,0,77,1,1,4,Not_Canceled
Meal Plan 2,0,Room_Type 1,74,Offline,0,0,109,0,2,2,Not_Canceled
Not Selected,0,Room_Type 1,0,Online,0,0,90,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,186,Offline,0,0,115,0,3,3,Canceled
Meal Plan 1,0,Room_Type 1,25,Online,0,0,108,2,1,1,Not_Canceled
Meal Plan 2,1,Room_Type 1,178,Online,0,0,132,2,3,6,Canceled
Meal Plan 1,0,Room_Type 1,79,Online,0,0,96,1,2,2,Not_Canceled
Not Selected,0,Room_Type 1,84,Online,0,0,109,1,2,4,Canceled
Meal Plan 1,0,Room_Type 4,196,Online,0,0,101,0,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,69,Offline,0,0,120,0,1,6,Canceled
Not Selected,0,Room_Type 1,0,Online,0,0,148,0,2,2,Not_Canceled
Not Selected,0,Room_Type 1,122,Online,0,0,116,2,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,27,Online,0,0,104,2,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,75,0,2,3,Not_Canceled
Not Selected,0,Room_Type 1,16,Online,0,0,58,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,75,Corporate,0,0,65,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,95,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,199,Online,0,0,70,2,2,4,Canceled
Meal Plan 1,0,Room_Type 1,107,Offline,0,0,120,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,58,Offline,0,0,75,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,110,Offline,0,0,70,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,107,Offline,0,0,130,1,2,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,113,Online,0,0,117,3,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,80,Online,0,0,75,1,3,9,Not_Canceled
Meal Plan 1,0,Room_Type 1,116,Offline,0,0,61,0,1,4,Canceled
Meal Plan 1,0,Room_Type 1,13,Online,0,0,102,2,3,4,Not_Canceled
Meal Plan 1,0,Room_Type 2,133,Offline,0,0,75,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,121,Offline,0,0,90,0,2,3,Canceled
Meal Plan 2,0,Room_Type 1,110,Offline,0,0,94,0,2,3,Canceled
Meal Plan 1,0,Room_Type 4,2,Online,0,0,108,1,2,1,Not_Canceled
Not Selected,0,Room_Type 1,54,Online,0,0,72,1,2,5,Not_Canceled
Meal Plan 1,1,Room_Type 1,2,Online,0,0,114,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,86,Online,0,0,109,1,3,2,Canceled
Not Selected,1,Room_Type 1,97,Online,0,0,76,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,91,Online,0,0,114,0,2,1,Not_Canceled
Not Selected,0,Room_Type 1,20,Online,0,0,99,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,213,Offline,0,0,130,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,44,Offline,0,0,75,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,83,Online,0,0,137,2,3,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,105,Online,0,0,119,1,2,4,Not_Canceled
Meal Plan 1,1,Room_Type 1,0,Online,0,0,133,2,2,3,Not_Canceled
Not Selected,0,Room_Type 1,180,Online,0,0,98,1,1,1,Not_Canceled
Not Selected,0,Room_Type 1,104,Online,0,0,94,0,2,1,Canceled
Meal Plan 1,0,Room_Type 1,15,Online,0,0,81,1,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,107,Online,0,0,152,2,3,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,179,Offline,0,0,80,0,2,7,Not_Canceled
Not Selected,0,Room_Type 1,6,Online,0,0,88,1,1,1,Not_Canceled
Meal Plan 2,0,Room_Type 1,74,Offline,0,0,109,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,82,Offline,0,0,90,1,2,4,Not_Canceled
Not Selected,0,Room_Type 1,19,Offline,0,0,95,1,3,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,52,Online,0,0,78,1,2,2,Canceled
Meal Plan 1,0,Room_Type 4,189,Online,0,0,109,0,2,3,Canceled
Not Selected,0,Room_Type 1,99,Online,0,0,107,0,2,2,Canceled
Meal Plan 1,0,Room_Type 4,167,Online,0,0,102,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,25,Offline,0,0,68,1,2,7,Not_Canceled
Meal Plan 2,0,Room_Type 1,150,Offline,0,0,90,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,1,Online,0,0,106,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,5,Online,0,0,111,1,2,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,102,Offline,0,0,101,0,2,2,Canceled
Not Selected,0,Room_Type 1,50,Online,0,0,97,2,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,151,Online,0,0,91,2,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,12,Online,0,0,127,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,78,Online,0,0,132,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,213,Offline,0,0,130,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,57,Online,0,0,78,1,2,3,Not_Canceled
Not Selected,0,Room_Type 1,4,Online,0,0,133,2,1,3,Not_Canceled
Meal Plan 1,0,Room_Type 2,47,Online,0,0,71,0,2,1,Not_Canceled
Not Selected,0,Room_Type 1,3,Online,0,0,139,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,2,Online,0,0,127,2,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,43,Offline,0,0,60,0,2,3,Not_Canceled
Meal Plan 1,1,Room_Type 1,1,Online,0,0,100,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,7,Offline,0,0,112,0,1,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,6,Online,0,0,149,2,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 2,35,Corporate,0,0,71,2,3,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,11,Online,0,0,91,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,1,Offline,0,0,60,0,1,3,Canceled
Not Selected,0,Room_Type 1,129,Online,0,0,103,1,2,2,Not_Canceled
Not Selected,0,Room_Type 1,6,Online,0,0,119,1,1,1,Canceled
Meal Plan 1,0,Room_Type 1,64,Corporate,0,0,130,0,1,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,170,Offline,0,0,96,1,2,1,Not_Canceled
Meal Plan 2,0,Room_Type 6,98,Online,0,0,89,2,2,6,Not_Canceled
Meal Plan 2,0,Room_Type 1,39,Offline,0,0,101,0,2,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,158,Online,0,0,138,0,2,6,Canceled
Meal Plan 1,0,Room_Type 1,10,Online,0,0,108,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,59,Online,0,0,137,0,3,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,90,Online,0,0,78,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,21,Online,0,0,103,0,2,8,Not_Canceled
Not Selected,0,Room_Type 1,57,Online,0,0,94,0,1,1,Canceled
Meal Plan 1,0,Room_Type 1,16,Offline,0,0,85,1,2,2,Not_Canceled
Not Selected,0,Room_Type 1,14,Online,0,0,118,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,69,Offline,0,0,92,0,3,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,34,Online,0,0,94,1,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,11,Online,0,0,133,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,133,Offline,0,0,84,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,88,Online,0,0,98,0,2,4,Canceled
Not Selected,0,Room_Type 1,18,Online,0,0,99,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,101,Online,0,0,78,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,65,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,186,Online,0,0,103,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,16,Online,0,0,104,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,27,Online,0,0,130,1,3,5,Not_Canceled
Meal Plan 2,0,Room_Type 1,102,Offline,0,0,101,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,209,Online,0,0,106,0,2,7,Canceled
Meal Plan 1,0,Room_Type 1,113,Offline,0,0,118,0,2,5,Canceled
Meal Plan 1,0,Room_Type 4,66,Online,0,0,108,0,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,22,Online,0,0,73,0,1,5,Not_Canceled
Not Selected,0,Room_Type 1,67,Online,0,0,80,0,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 4,142,Online,0,0,83,1,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,70,Online,0,0,97,0,2,4,Not_Canceled
Meal Plan 2,0,Room_Type 1,3,Offline,0,0,91,1,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,62,Offline,0,0,75,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,41,Online,0,0,150,0,3,4,Canceled
Meal Plan 1,0,Room_Type 1,47,Offline,0,0,75,0,2,7,Not_Canceled
Meal Plan 2,0,Room_Type 1,39,Offline,0,0,109,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,65,Online,0,0,104,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,216,Online,0,0,69,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,141,Online,0,0,129,3,2,7,Not_Canceled
Meal Plan 1,0,Room_Type 1,60,Offline,0,0,75,0,2,4,Canceled
Meal Plan 1,0,Room_Type 4,49,Online,0,0,124,1,2,5,Canceled
Meal Plan 1,0,Room_Type 2,4,Online,0,0,85,1,4,3,Not_Canceled
Meal Plan 2,0,Room_Type 1,57,Offline,0,0,91,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,15,Online,0,0,93,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,72,Online,0,0,119,0,3,4,Canceled
Meal Plan 2,0,Room_Type 1,74,Offline,0,0,109,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,129,Online,0,0,135,2,3,3,Canceled
Not Selected,0,Room_Type 1,21,Online,0,0,106,1,1,1,Not_Canceled
Not Selected,0,Room_Type 1,37,Online,0,0,74,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 5,120,Online,0,0,94,0,2,4,Not_Canceled
Meal Plan 2,0,Room_Type 1,88,Offline,0,0,112,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,201,Online,0,0,68,3,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,32,Offline,0,0,73,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,42,Offline,0,0,85,1,2,1,Not_Canceled
Not Selected,0,Room_Type 1,69,Online,0,0,107,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,5,Offline,0,0,80,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,89,Online,0,0,107,3,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 4,57,Online,0,0,137,2,3,3,Not_Canceled
Meal Plan 1,0,Room_Type 2,107,Online,0,0,76,1,2,1,Not_Canceled
Not Selected,0,Room_Type 1,1,Online,0,0,104,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,14,Offline,0,0,100,0,1,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,69,Offline,0,0,106,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,13,Offline,0,0,85,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,51,Online,0,0,93,1,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,139,Online,0,0,99,0,1,3,Canceled
Meal Plan 2,0,Room_Type 1,63,Offline,0,0,116,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,4,Online,0,0,97,2,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,0,Online,0,0,144,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 2,45,Online,0,0,82,2,2,1,Not_Canceled
Not Selected,0,Room_Type 1,39,Online,0,0,89,0,2,2,Canceled
Meal Plan 1,0,Room_Type 1,31,Online,0,0,73,0,1,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,111,Online,0,0,55,1,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,119,Online,0,0,72,3,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,146,Offline,0,0,75,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,79,Online,0,0,132,1,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,8,Online,0,0,92,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,9,Online,0,0,67,1,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,14,Corporate,0,0,105,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 4,45,Online,0,0,78,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,208,Online,0,0,96,1,2,1,Canceled
Not Selected,0,Room_Type 2,208,Online,0,0,116,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,3,Online,0,0,145,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 2,70,Online,0,0,77,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,4,Online,0,0,140,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,38,Online,0,0,97,1,1,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,14,Offline,0,0,73,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,12,Online,0,0,86,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,39,Online,0,0,133,1,3,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,101,Offline,0,0,80,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,127,Online,0,0,90,3,3,2,Not_Canceled
Meal Plan 2,0,Room_Type 1,102,Offline,0,0,87,0,1,2,Canceled
Meal Plan 1,0,Room_Type 1,18,Online,0,0,69,2,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,14,Offline,0,0,100,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,32,Online,0,0,96,1,1,1,Canceled
Meal Plan 1,0,Room_Type 1,18,Online,0,0,104,0,2,2,Canceled
Meal Plan 1,0,Room_Type 4,60,Online,0,0,142,1,3,6,Not_Canceled
Meal Plan 1,0,Room_Type 1,1,Online,0,0,135,1,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,19,Online,0,0,139,1,1,3,Not_Canceled
Meal Plan 2,0,Room_Type 1,63,Offline,0,0,80,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,210,Offline,0,0,72,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,4,Online,0,0,80,1,1,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,66,Offline,0,0,72,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,99,Online,0,0,72,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,98,Offline,0,0,58,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,133,Online,0,0,100,0,2,4,Canceled
Meal Plan 1,0,Room_Type 1,24,Online,0,0,104,0,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,11,Online,0,0,128,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,0,Online,0,0,106,0,2,2,Canceled
Not Selected,0,Room_Type 1,5,Online,0,0,81,2,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,221,Offline,0,0,65,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,2,Online,0,0,103,1,1,2,Canceled
Not Selected,0,Room_Type 1,220,Online,0,0,90,1,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,64,Corporate,0,0,130,0,1,2,Not_Canceled
Not Selected,0,Room_Type 1,90,Online,0,0,70,1,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,8,Online,0,0,111,0,2,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,151,Offline,0,0,71,0,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,56,Offline,0,0,120,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,26,Online,0,0,117,1,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,9,Online,0,0,127,3,3,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,74,Online,0,0,126,0,2,3,Canceled
Meal Plan 1,0,Room_Type 1,36,Corporate,0,0,86,0,1,1,Not_Canceled
Meal Plan 1,0,Room_Type 4,66,Online,0,0,109,1,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 1,61,Online,0,0,88,0,2,5,Not_Canceled
Meal Plan 1,0,Room_Type 2,39,Online,0,0,99,1,3,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,10,Online,0,0,145,2,1,2,Not_Canceled
Not Selected,0,Room_Type 1,0,Online,0,0,81,0,2,1,Not_Canceled
Meal Plan 1,0,Room_Type 1,119,Offline,0,0,101,0,2,2,Not_Canceled
Not Selected,0,Room_Type 1,36,Online,0,0,102,2,1,1,Not_Canceled
Not Selected,0,Room_Type 1,12,Online,0,0,89,0,1,1,Canceled
Meal Plan 1,0,Room_Type 1,13,Online,0,0,88,2,2,6,Not_Canceled
Meal Plan 1,0,Room_Type 2,108,Online,0,0,120,1,2,5,Not_Canceled
Not Selected,0,Room_Type 1,6,Online,0,0,108,1,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 1,3,Online,0,0,101,2,1,2,Not_Canceled
Meal Plan 1,0,Room_Type 1,44,Offline,0,0,75,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,30,Online,0,0,122,0,1,3,Canceled
Meal Plan 1,0,Room_Type 1,37,Offline,0,0,63,0,2,3,Not_Canceled
Meal Plan 1,0,Room_Type 4,53,Online,0,0,122,4,2,4,Not_Canceled
Meal Plan 1,0,Room_Type 1,110,Online,0,0,117,0,2,4,Canceled
